Code,Description,Scope,Area,MinLon,MinLat,MaxLon,MaxLat,LonCenter,LatCenter,Projection,OGCWKT,Proj4
EPSG:2022,EPSG Projection 2022 - NAD27(76) / MTM zone 13,Large and medium scale topographic mapping and engineering survey.,Canada - Ontario - MTM zone 13,-85.5,46,-82.5,55.53,-84,0,transverse_mercator,"PROJCS[""NAD27(76) / MTM zone 13"",GEOGCS[""NAD27(76)"",DATUM[""North_American_Datum_1927_1976"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982138982,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6608""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4608""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-84],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",304800],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2022""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=tmerc +lat_0=0 +lon_0=-84 +k=0.9999 +x_0=304800 +y_0=0 +ellps=clrk66 +units=m +no_defs 
EPSG:2023,EPSG Projection 2023 - NAD27(76) / MTM zone 14,Large and medium scale topographic mapping and engineering survey.,Canada - Ontario - 88.5°W to 85.5°W,-88.5,47.2,-85.5,56.7,-87,0,transverse_mercator,"PROJCS[""NAD27(76) / MTM zone 14"",GEOGCS[""NAD27(76)"",DATUM[""North_American_Datum_1927_1976"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982138982,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6608""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4608""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-87],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",304800],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2023""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=tmerc +lat_0=0 +lon_0=-87 +k=0.9999 +x_0=304800 +y_0=0 +ellps=clrk66 +units=m +no_defs 
EPSG:2024,EPSG Projection 2024 - NAD27(76) / MTM zone 15,Large and medium scale topographic mapping and engineering survey.,Canada - Ontario - 91.5°W to 88.5°W,-91.5,47.8,-88.5,56.86,-90,0,transverse_mercator,"PROJCS[""NAD27(76) / MTM zone 15"",GEOGCS[""NAD27(76)"",DATUM[""North_American_Datum_1927_1976"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982138982,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6608""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4608""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-90],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",304800],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2024""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=tmerc +lat_0=0 +lon_0=-90 +k=0.9999 +x_0=304800 +y_0=0 +ellps=clrk66 +units=m +no_defs 
EPSG:2025,EPSG Projection 2025 - NAD27(76) / MTM zone 16,Large and medium scale topographic mapping and engineering survey.,Canada - Ontario - 94.5°W to 91.5°W,-94.5,48,-91.5,55.3,-93,0,transverse_mercator,"PROJCS[""NAD27(76) / MTM zone 16"",GEOGCS[""NAD27(76)"",DATUM[""North_American_Datum_1927_1976"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982138982,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6608""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4608""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-93],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",304800],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2025""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=tmerc +lat_0=0 +lon_0=-93 +k=0.9999 +x_0=304800 +y_0=0 +ellps=clrk66 +units=m +no_defs 
EPSG:2026,EPSG Projection 2026 - NAD27(76) / MTM zone 17,Large and medium scale topographic mapping and engineering survey.,Canada - Ontario - west of 94.5°W,-95.15,48.5,-94.5,55.3,-96,0,transverse_mercator,"PROJCS[""NAD27(76) / MTM zone 17"",GEOGCS[""NAD27(76)"",DATUM[""North_American_Datum_1927_1976"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982138982,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6608""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4608""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-96],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",304800],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2026""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=tmerc +lat_0=0 +lon_0=-96 +k=0.9999 +x_0=304800 +y_0=0 +ellps=clrk66 +units=m +no_defs 
EPSG:2027,EPSG Projection 2027 - NAD27(76) / UTM zone 15N,Large and medium scale topographic mapping and engineering survey.,Canada - Ontario - 96°W to 90°W,-96,48,-90,56.3,-93,0,transverse_mercator,"PROJCS[""NAD27(76) / UTM zone 15N"",GEOGCS[""NAD27(76)"",DATUM[""North_American_Datum_1927_1976"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982138982,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6608""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4608""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-93],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2027""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=15 +ellps=clrk66 +units=m +no_defs 
EPSG:2028,EPSG Projection 2028 - NAD27(76) / UTM zone 16N,Large and medium scale topographic mapping and engineering survey.,Canada - Ontario - 90°W to 84°W,-90,46,-84,56.86,-87,0,transverse_mercator,"PROJCS[""NAD27(76) / UTM zone 16N"",GEOGCS[""NAD27(76)"",DATUM[""North_American_Datum_1927_1976"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982138982,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6608""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4608""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-87],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2028""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=16 +ellps=clrk66 +units=m +no_defs 
EPSG:2029,EPSG Projection 2029 - NAD27(76) / UTM zone 17N,Large and medium scale topographic mapping and engineering survey.,Canada - Ontario - 84°W to 78°W,-84,41.68,-78,55.4,-81,0,transverse_mercator,"PROJCS[""NAD27(76) / UTM zone 17N"",GEOGCS[""NAD27(76)"",DATUM[""North_American_Datum_1927_1976"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982138982,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6608""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4608""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-81],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2029""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=17 +ellps=clrk66 +units=m +no_defs 
EPSG:2030,EPSG Projection 2030 - NAD27(76) / UTM zone 18N,Large and medium scale topographic mapping and engineering survey.,Canada - Ontario - east of 78°W,-78,43.6,-74.32,46.4,-75,0,transverse_mercator,"PROJCS[""NAD27(76) / UTM zone 18N"",GEOGCS[""NAD27(76)"",DATUM[""North_American_Datum_1927_1976"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982138982,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6608""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4608""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-75],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2030""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=18 +ellps=clrk66 +units=m +no_defs 
EPSG:2031,EPSG Projection 2031 - NAD27(CGQ77) / UTM zone 17N,Large and medium scale topographic mapping and engineering survey.,Canada - Quebec - west of 78°W,-79.76,46.13,-78,62.5,-81,0,transverse_mercator,"PROJCS[""NAD27(CGQ77) / UTM zone 17N"",GEOGCS[""NAD27(CGQ77)"",DATUM[""North_American_Datum_1927_CGQ77"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982138982,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6609""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4609""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-81],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2031""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=17 +ellps=clrk66 +units=m +no_defs 
EPSG:2032,EPSG Projection 2032 - NAD27(CGQ77) / UTM zone 18N,Large and medium scale topographic mapping and engineering survey.,Canada - Quebec - 78°W to 72°W,-78,44.99,-72,62.56,-75,0,transverse_mercator,"PROJCS[""NAD27(CGQ77) / UTM zone 18N"",GEOGCS[""NAD27(CGQ77)"",DATUM[""North_American_Datum_1927_CGQ77"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982138982,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6609""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4609""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-75],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2032""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=18 +ellps=clrk66 +units=m +no_defs 
EPSG:2033,EPSG Projection 2033 - NAD27(CGQ77) / UTM zone 19N,Large and medium scale topographic mapping and engineering survey.,Canada - Quebec - 72°W to 66°W,-72,44.99,-66,61.9,-69,0,transverse_mercator,"PROJCS[""NAD27(CGQ77) / UTM zone 19N"",GEOGCS[""NAD27(CGQ77)"",DATUM[""North_American_Datum_1927_CGQ77"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982138982,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6609""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4609""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-69],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2033""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=19 +ellps=clrk66 +units=m +no_defs 
EPSG:2034,EPSG Projection 2034 - NAD27(CGQ77) / UTM zone 20N,Large and medium scale topographic mapping and engineering survey.,Canada - Quebec - 66°W to 60°W,-66,47.13,-60,60.52,-63,0,transverse_mercator,"PROJCS[""NAD27(CGQ77) / UTM zone 20N"",GEOGCS[""NAD27(CGQ77)"",DATUM[""North_American_Datum_1927_CGQ77"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982138982,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6609""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4609""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-63],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2034""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=20 +ellps=clrk66 +units=m +no_defs 
EPSG:2035,EPSG Projection 2035 - NAD27(CGQ77) / UTM zone 21N,Large and medium scale topographic mapping and engineering survey.,Canada - Quebec - east of 60°W,-60,50.1,-57.1,52,-57,0,transverse_mercator,"PROJCS[""NAD27(CGQ77) / UTM zone 21N"",GEOGCS[""NAD27(CGQ77)"",DATUM[""North_American_Datum_1927_CGQ77"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982138982,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6609""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4609""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-57],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2035""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=21 +ellps=clrk66 +units=m +no_defs 
EPSG:2036,EPSG Projection 2036 - NAD83(CSRS98) / New Brunswick Stereo,Large and medium scale topographic mapping and engineering survey.,Canada - New Brunswick,-69.05,44.61,-63.78,48.07,-66.5,46.5,oblique_stereographic,"PROJCS[""NAD83(CSRS98) / New Brunswick Stereo (deprecated)"",GEOGCS[""NAD83(CSRS98)"",DATUM[""NAD83_Canadian_Spatial_Reference_System"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY[""EPSG"",""6140""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9108""]],AUTHORITY[""EPSG"",""4140""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Oblique_Stereographic""],PARAMETER[""latitude_of_origin"",46.5],PARAMETER[""central_meridian"",-66.5],PARAMETER[""scale_factor"",0.999912],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",7500000],AUTHORITY[""EPSG"",""2036""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","+proj=sterea +lat_0=46.5 +lon_0=-66.5 +k=0.999912 +x_0=2500000 +y_0=7500000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
EPSG:2037,EPSG Projection 2037 - NAD83(CSRS98) / UTM zone 19N,Large and medium scale topographic mapping and engineering survey.,"Canada - 72°W to 66°W, south of 62°N",-72,44.6,-66,61.5,-69,0,transverse_mercator,"PROJCS[""NAD83(CSRS98) / UTM zone 19N (deprecated)"",GEOGCS[""NAD83(CSRS98)"",DATUM[""NAD83_Canadian_Spatial_Reference_System"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY[""EPSG"",""6140""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9108""]],AUTHORITY[""EPSG"",""4140""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-69],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2037""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","+proj=utm +zone=19 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
EPSG:2038,EPSG Projection 2038 - NAD83(CSRS98) / UTM zone 20N,Large and medium scale topographic mapping and engineering survey.,"Canada - 66°W to 60°W, south of 60°N",-66,43.2,-60,60,-63,0,transverse_mercator,"PROJCS[""NAD83(CSRS98) / UTM zone 20N (deprecated)"",GEOGCS[""NAD83(CSRS98)"",DATUM[""NAD83_Canadian_Spatial_Reference_System"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY[""EPSG"",""6140""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9108""]],AUTHORITY[""EPSG"",""4140""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-63],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2038""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","+proj=utm +zone=20 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
EPSG:2039,EPSG Projection 2039 - Israel / Israeli TM Grid,Large and medium scale topographic mapping and engineering survey.,Asia - Middle East - Israel and Palestine Territory,34.22,29.49,35.68,33.27,35.2045169444444,31.7343936111111,transverse_mercator,"PROJCS[""Israel / Israeli TM Grid"",GEOGCS[""Israel"",DATUM[""Israel"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],TOWGS84[-48,55,52,0,0,0,0],AUTHORITY[""EPSG"",""6141""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4141""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",31.73439361111111],PARAMETER[""central_meridian"",35.20451694444445],PARAMETER[""scale_factor"",1.0000067],PARAMETER[""false_easting"",219529.584],PARAMETER[""false_northing"",626907.39],AUTHORITY[""EPSG"",""2039""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","+proj=tmerc +lat_0=31.73439361111111 +lon_0=35.20451694444445 +k=1.0000067 +x_0=219529.584 +y_0=626907.39 +ellps=GRS80 +towgs84=-48,55,52,0,0,0,0 +units=m +no_defs "
EPSG:2040,EPSG Projection 2040 - Locodjo 1965 / UTM zone 30N,Large and medium scale topographic mapping and engineering survey.,Cote d'Ivoire (Ivory Coast) - east of 6°W,-6,3.9,-2.49,10.47,-3,0,transverse_mercator,"PROJCS[""Locodjo 1965 / UTM zone 30N"",GEOGCS[""Locodjo 1965"",DATUM[""Locodjo_1965"",SPHEROID[""Clarke 1880 (RGS)"",6378249.145,293.465,AUTHORITY[""EPSG"",""7012""]],TOWGS84[-125,53,467,0,0,0,0],AUTHORITY[""EPSG"",""6142""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4142""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-3],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2040""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","+proj=utm +zone=30 +ellps=clrk80 +towgs84=-125,53,467,0,0,0,0 +units=m +no_defs "
EPSG:2041,EPSG Projection 2041 - Abidjan 1987 / UTM zone 30N,Large and medium scale topographic mapping and engineering survey.,Cote d'Ivoire (Ivory Coast) - east of 6°W,-6,3.9,-2.49,10.47,-3,0,transverse_mercator,"PROJCS[""Abidjan 1987 / UTM zone 30N"",GEOGCS[""Abidjan 1987"",DATUM[""Abidjan_1987"",SPHEROID[""Clarke 1880 (RGS)"",6378249.145,293.465,AUTHORITY[""EPSG"",""7012""]],TOWGS84[-124.76,53,466.79,0,0,0,0],AUTHORITY[""EPSG"",""6143""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4143""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-3],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2041""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","+proj=utm +zone=30 +ellps=clrk80 +towgs84=-124.76,53,466.79,0,0,0,0 +units=m +no_defs "
EPSG:2042,EPSG Projection 2042 - Locodjo 1965 / UTM zone 29N,Large and medium scale topographic mapping and engineering survey.,Cote d'Ivoire (Ivory Coast) - west of 6°W,-8.61,3.9,-6,10.74,-9,0,transverse_mercator,"PROJCS[""Locodjo 1965 / UTM zone 29N"",GEOGCS[""Locodjo 1965"",DATUM[""Locodjo_1965"",SPHEROID[""Clarke 1880 (RGS)"",6378249.145,293.465,AUTHORITY[""EPSG"",""7012""]],TOWGS84[-125,53,467,0,0,0,0],AUTHORITY[""EPSG"",""6142""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4142""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-9],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2042""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","+proj=utm +zone=29 +ellps=clrk80 +towgs84=-125,53,467,0,0,0,0 +units=m +no_defs "
EPSG:2043,EPSG Projection 2043 - Abidjan 1987 / UTM zone 29N,Large and medium scale topographic mapping and engineering survey.,Cote d'Ivoire (Ivory Coast) - west of 6°W,-8.61,3.9,-6,10.74,-9,0,transverse_mercator,"PROJCS[""Abidjan 1987 / UTM zone 29N"",GEOGCS[""Abidjan 1987"",DATUM[""Abidjan_1987"",SPHEROID[""Clarke 1880 (RGS)"",6378249.145,293.465,AUTHORITY[""EPSG"",""7012""]],TOWGS84[-124.76,53,466.79,0,0,0,0],AUTHORITY[""EPSG"",""6143""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4143""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-9],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2043""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","+proj=utm +zone=29 +ellps=clrk80 +towgs84=-124.76,53,466.79,0,0,0,0 +units=m +no_defs "
